"entry","entry","Quality","QualityName","ItemLevel","ItemLevelBracket","slot_group","slot_group_desc","slot","slot_name","class","class_name","subclass","subclass_name","InventoryType","InventoryTypeName","RequiredLevel","RequiredLevelBracket","BuyPrice","SellPrice","weight","drop_environment","source_type","stat_type1","stat_value1","stat_cost1","stat_total1","stat_type2","stat_value2","stat_cost2","stat_total2","stat_type3","stat_value3","stat_cost3","stat_total3","stat_type4","stat_value4","stat_cost4","stat_total4","stat_type5","stat_value5","stat_cost5","stat_total5","stat_type6","stat_value6","stat_cost6","stat_total6","stat_type7","stat_value7","stat_cost7","stat_total7","stat_type8","stat_value8","stat_cost8","stat_total8","stat_type9","stat_value9","stat_cost9","stat_total9","stat_type10","stat_value10","stat_cost10","stat_total10","stat_sum","dmg_min1","dmg_max1","delay","DPS","armor","armorCost","RandomProperty","RandomSuffix","socketBonus","socketCost","budget_actual","mod_drop","mod_misc","mod_slot","mod_source","budget_normalized","budget_target_raw","budget_diff_raw","budget_perc_raw","budget_target_3pnt","budget_diff_3pnt","budget_perc_3pnt","budget_target_mono","budget_diff_mono","budget_perc_mono"
"1913","Studded Blackjack","1","Common","10","10","1H-Weapon","1H-Axe, 1H-Mace, 1H-Sword, Dagger, Fist-Weapon","20421","Weapon    | 1H-Mace       | Main-Hand         ","2","Weapon","4","1H-Mace","21","Main-Hand","5","10","743","148","0.5","World","Creature","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0.00000","5","10","1800","4.16667","0","0.00000","0","0","0","0.00000","4.16667","1.00","1.00","1.01","1.00","4.12542","7.60515","-3.47973","0.54245","7.47446","-3.34904","0.55194","7.47446","-3.34904","0.55194"
"35172","Guardian's Linked Bracers","4","Epic","154","150","Minor-Armor","Feet, Hands, Waist, Wrists","40309","Equipment | Mail          | Wrists            ","4","Equipment","3","Mail","9","Wrists","70","70","0","0","1","World","Vendor","7","37","1.00","37.00000","38","56","0.40","22.40000","35","12","0.70","8.40000","32","24","0.90","21.60000","5","17","0.90","15.30000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","104.70000","0","0","0","0.00000","471","94.20000","0","0","2867","0.70000","199.60000","1.00","1.00","0.82","1.00","243.41463","226.68072","16.73391","1.07382","251.23699","-7.82236","0.96886","251.23699","-7.82236","0.96886"
"34439","Skyshatter Wristguards","4","Epic","154","150","Minor-Armor","Feet, Hands, Waist, Wrists","40309","Equipment | Mail          | Wrists            ","4","Equipment","3","Mail","9","Wrists","70","70","0","0","1","World","Vendor","31","17","0.85","14.45000","37","17","1.10","18.70000","5","17","0.90","15.30000","32","22","0.90","19.80000","38","64","0.40","25.60000","7","16","1.00","16.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","109.85000","0","0","0","0.00000","471","94.20000","0","0","2925","0.00000","204.05000","1.00","1.00","0.82","1.00","248.84146","226.68072","22.16074","1.09776","251.23699","-2.39553","0.99047","251.23699","-2.39553","0.99047"
"34350","Gauntlets of the Ancient Shadowmoon","4","Epic","154","150","Minor-Armor","Feet, Hands, Waist, Wrists","40310","Equipment | Mail          | Hands             ","4","Equipment","3","Mail","10","Hands","70","70","226584","45316","0.375","Dungeon","Creature","7","30","1.00","30.00000","5","32","0.90","28.80000","32","28","0.90","25.20000","36","24","0.90","21.60000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","105.60000","0","0","0","0.00000","672","134.40000","0","0","3152","0.90000","240.90000","1.00","1.00","1.09","1.00","221.00917","226.68072","-5.67155","0.97498","251.23699","-30.22782","0.87968","251.23699","-30.22782","0.87968"
"34487","Lightbringer Belt","4","Epic","154","150","Minor-Armor","Feet, Hands, Waist, Wrists","40406","Equipment | Plate         | Waist             ","4","Equipment","4","Plate","6","Waist","70","70","0","0","1","World","Vendor","32","17","0.90","15.30000","5","29","0.90","26.10000","36","24","0.90","21.60000","7","21","1.00","21.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","84.00000","0","0","0","0.00000","1081","216.20000","0","0","2881","0.50000","300.70000","1.00","1.00","1.43","1.00","210.27972","226.68072","-16.40100","0.92765","251.23699","-40.95727","0.83698","251.23699","-40.95727","0.83698"
"34546","Onslaught Belt","4","Epic","154","150","Minor-Armor","Feet, Hands, Waist, Wrists","40406","Equipment | Plate         | Waist             ","4","Equipment","4","Plate","6","Waist","70","70","0","0","1","World","Vendor","4","43","0.85","36.55000","37","26","1.10","28.60000","32","40","0.90","36.00000","36","26","0.90","23.40000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","124.55000","0","0","0","0.00000","1081","216.20000","0","0","3015","0.85000","341.60000","1.00","1.00","1.43","1.00","238.88112","226.68072","12.20040","1.05382","251.23699","-12.35587","0.95082","251.23699","-12.35587","0.95082"
"34488","Lightbringer Waistguard","4","Epic","154","150","Minor-Armor","Feet, Hands, Waist, Wrists","40406","Equipment | Plate         | Waist             ","4","Equipment","4","Plate","6","Waist","70","70","0","0","1","World","Vendor","7","64","1.00","64.00000","12","28","0.80","22.40000","13","28","0.85","23.80000","15","20","0.55","11.00000","4","30","0.85","25.50000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","146.70000","0","0","0","0.00000","1081","216.20000","0","0","2926","0.85000","363.75000","1.00","1.00","1.43","1.00","254.37063","226.68072","27.68991","1.12215","251.23699","3.13364","1.01247","251.23699","3.13364","1.01247"
"34485","Lightbringer Girdle","4","Epic","154","150","Minor-Armor","Feet, Hands, Waist, Wrists","40406","Equipment | Plate         | Waist             ","4","Equipment","4","Plate","6","Waist","70","70","0","0","1","World","Vendor","4","44","0.85","37.40000","37","25","1.10","27.50000","32","42","0.90","37.80000","36","29","0.90","26.10000","7","24","1.00","24.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","152.80000","0","0","0","0.00000","1081","216.20000","0","0","2857","0.00000","369.00000","1.00","1.00","1.43","1.00","258.04196","226.68072","31.36124","1.13835","251.23699","6.80497","1.02709","251.23699","6.80497","1.02709"
"34547","Onslaught Waistguard","4","Epic","154","150","Minor-Armor","Feet, Hands, Waist, Wrists","40406","Equipment | Plate         | Waist             ","4","Equipment","4","Plate","6","Waist","70","70","0","0","1","World","Vendor","7","64","1.00","64.00000","12","24","0.80","19.20000","37","27","1.10","29.70000","13","26","0.85","22.10000","4","28","0.85","23.80000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","158.80000","0","0","0","0.00000","1081","216.20000","0","0","2925","0.00000","375.00000","1.00","1.00","1.43","1.00","262.23776","226.68072","35.55704","1.15686","251.23699","11.00077","1.04379","251.23699","11.00077","1.04379"
"34559","Lightbringer Treads","4","Epic","154","150","Minor-Armor","Feet, Hands, Waist, Wrists","40408","Equipment | Plate         | Feet              ","4","Equipment","4","Plate","8","Feet","70","70","0","0","1","World","Vendor","7","21","1.00","21.00000","5","30","0.90","27.00000","32","30","0.90","27.00000","36","17","0.90","15.30000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","90.30000","0","0","0","0.00000","1322","264.40000","0","0","2884","0.00000","354.70000","1.00","1.00","1.67","1.00","212.39521","226.68072","-14.28551","0.93698","251.23699","-38.84178","0.84540","251.23699","-38.84178","0.84540"
"34560","Lightbringer Stompers","4","Epic","154","150","Minor-Armor","Feet, Hands, Waist, Wrists","40408","Equipment | Plate         | Feet              ","4","Equipment","4","Plate","8","Feet","70","70","0","0","1","World","Vendor","7","58","1.00","58.00000","4","30","0.85","25.50000","12","19","0.80","15.20000","13","23","0.85","19.55000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","118.25000","0","0","0","0.00000","1322","264.40000","0","0","2925","0.00000","382.65000","1.00","1.00","1.67","1.00","229.13174","226.68072","2.45102","1.01081","251.23699","-22.10525","0.91201","251.23699","-22.10525","0.91201"
"34569","Onslaught Treads","4","Epic","154","150","Minor-Armor","Feet, Hands, Waist, Wrists","40408","Equipment | Plate         | Feet              ","4","Equipment","4","Plate","8","Feet","70","70","0","0","1","World","Vendor","4","44","0.85","37.40000","32","36","0.90","32.40000","31","25","0.85","21.25000","36","30","0.90","27.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","118.05000","0","0","0","0.00000","1322","264.40000","0","0","3015","0.85000","383.30000","1.00","1.00","1.67","1.00","229.52096","226.68072","2.84024","1.01253","251.23699","-21.71603","0.91356","251.23699","-21.71603","0.91356"
"34561","Lightbringer Boots","4","Epic","154","150","Minor-Armor","Feet, Hands, Waist, Wrists","40408","Equipment | Plate         | Feet              ","4","Equipment","4","Plate","8","Feet","70","70","0","0","1","World","Vendor","4","42","0.85","35.70000","37","19","1.10","20.90000","36","27","0.90","24.30000","32","40","0.90","36.00000","7","22","1.00","22.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","138.90000","0","0","0","0.00000","1322","264.40000","0","0","2902","0.00000","403.30000","1.00","1.00","1.67","1.00","241.49701","226.68072","14.81629","1.06536","251.23699","-9.73998","0.96123","251.23699","-9.73998","0.96123"
"34568","Onslaught Boots","4","Epic","154","150","Minor-Armor","Feet, Hands, Waist, Wrists","40408","Equipment | Plate         | Feet              ","4","Equipment","4","Plate","8","Feet","70","70","0","0","1","World","Vendor","7","64","1.00","64.00000","12","25","0.80","20.00000","37","26","1.10","28.60000","13","20","0.85","17.00000","14","20","0.25","5.00000","4","25","0.85","21.25000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","155.85000","0","0","0","0.00000","1322","264.40000","0","0","2925","0.00000","420.25000","1.00","1.00","1.67","1.00","251.64671","226.68072","24.96599","1.11014","251.23699","0.40972","1.00163","251.23699","0.40972","1.00163"
"34432","Lightbringer Bracers","4","Epic","154","150","Minor-Armor","Feet, Hands, Waist, Wrists","40409","Equipment | Plate         | Wrists            ","4","Equipment","4","Plate","9","Wrists","70","70","0","0","1","World","Vendor","32","15","0.90","13.50000","5","22","0.90","19.80000","7","16","1.00","16.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","49.30000","0","0","0","0.00000","841","168.20000","0","0","2881","0.50000","218.00000","1.00","1.00","1.11","1.00","196.39640","226.68072","-30.28432","0.86640","251.23699","-54.84059","0.78172","251.23699","-54.84059","0.78172"
"34441","Onslaught Bracers","4","Epic","154","150","Minor-Armor","Feet, Hands, Waist, Wrists","40409","Equipment | Plate         | Wrists            ","4","Equipment","4","Plate","9","Wrists","70","70","0","0","1","World","Vendor","4","33","0.85","28.05000","32","30","0.90","27.00000","31","16","0.85","13.60000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","68.65000","0","0","0","0.00000","841","168.20000","0","0","2925","0.00000","236.85000","1.00","1.00","1.11","1.00","213.37838","226.68072","-13.30234","0.94132","251.23699","-37.85861","0.84931","251.23699","-37.85861","0.84931"
"35170","Guardian's Lamellar Bracers","4","Epic","154","150","Minor-Armor","Feet, Hands, Waist, Wrists","40409","Equipment | Plate         | Wrists            ","4","Equipment","4","Plate","9","Wrists","70","70","0","0","1","World","Vendor","7","33","1.00","33.00000","32","23","0.90","20.70000","5","20","0.90","18.00000","35","15","0.70","10.50000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","82.20000","0","0","0","0.00000","841","168.20000","0","0","2867","0.70000","251.10000","1.00","1.00","1.11","1.00","226.21622","226.68072","-0.46450","0.99795","251.23699","-25.02077","0.90041","251.23699","-25.02077","0.90041"
"35175","Guardian's Ornamented Bracers","4","Epic","154","150","Minor-Armor","Feet, Hands, Waist, Wrists","40409","Equipment | Plate         | Wrists            ","4","Equipment","4","Plate","9","Wrists","70","70","0","0","1","World","Vendor","7","33","1.00","33.00000","32","23","0.90","20.70000","5","20","0.90","18.00000","35","15","0.70","10.50000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","82.20000","0","0","0","0.00000","841","168.20000","0","0","2867","0.70000","251.10000","1.00","1.00","1.11","1.00","226.21622","226.68072","-0.46450","0.99795","251.23699","-25.02077","0.90041","251.23699","-25.02077","0.90041"
"35176","Guardian's Plate Bracers","4","Epic","154","150","Minor-Armor","Feet, Hands, Waist, Wrists","40409","Equipment | Plate         | Wrists            ","4","Equipment","4","Plate","9","Wrists","70","70","0","0","1","World","Vendor","7","40","1.00","40.00000","4","28","0.85","23.80000","32","24","0.90","21.60000","35","17","0.70","11.90000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","97.30000","0","0","0","0.00000","841","168.20000","0","0","3015","0.85000","266.35000","1.00","1.00","1.11","1.00","239.95495","226.68072","13.27423","1.05856","251.23699","-11.28204","0.95509","251.23699","-11.28204","0.95509"
"34442","Onslaught Wristguards","4","Epic","154","150","Minor-Armor","Feet, Hands, Waist, Wrists","40409","Equipment | Plate         | Wrists            ","4","Equipment","4","Plate","9","Wrists","70","70","0","0","1","World","Vendor","7","49","1.00","49.00000","12","21","0.80","16.80000","14","18","0.25","4.50000","13","18","0.85","15.30000","4","19","0.85","16.15000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","101.75000","0","0","0","0.00000","841","168.20000","0","0","2926","0.85000","270.80000","1.00","1.00","1.11","1.00","243.96396","226.68072","17.28324","1.07624","251.23699","-7.27303","0.97105","251.23699","-7.27303","0.97105"
"34431","Lightbringer Bands","4","Epic","154","150","Minor-Armor","Feet, Hands, Waist, Wrists","40409","Equipment | Plate         | Wrists            ","4","Equipment","4","Plate","9","Wrists","70","70","0","0","1","World","Vendor","4","33","0.85","28.05000","32","30","0.90","27.00000","37","16","1.10","17.60000","36","17","0.90","15.30000","7","15","1.00","15.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","102.95000","0","0","0","0.00000","841","168.20000","0","0","2925","0.00000","271.15000","1.00","1.00","1.11","1.00","244.27928","226.68072","17.59856","1.07764","251.23699","-6.95771","0.97231","251.23699","-6.95771","0.97231"
"35178","Guardian's Scaled Bracers","4","Epic","154","150","Minor-Armor","Feet, Hands, Waist, Wrists","40409","Equipment | Plate         | Wrists            ","4","Equipment","4","Plate","9","Wrists","70","70","0","0","1","World","Vendor","7","32","1.00","32.00000","4","32","0.85","27.20000","32","18","0.90","16.20000","5","18","0.90","16.20000","35","19","0.70","13.30000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","104.90000","0","0","0","0.00000","841","168.20000","0","0","2867","0.70000","273.80000","1.00","1.00","1.11","1.00","246.66667","226.68072","19.98595","1.08817","251.23699","-4.57032","0.98181","251.23699","-4.57032","0.98181"
"34433","Lightbringer Wristguards","4","Epic","154","150","Minor-Armor","Feet, Hands, Waist, Wrists","40409","Equipment | Plate         | Wrists            ","4","Equipment","4","Plate","9","Wrists","70","70","0","0","1","World","Vendor","7","49","1.00","49.00000","12","20","0.80","16.00000","13","22","0.85","18.70000","15","15","0.55","8.25000","4","21","0.85","17.85000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","109.80000","0","0","0","0.00000","841","168.20000","0","0","3153","0.90000","278.90000","1.00","1.00","1.11","1.00","251.26126","226.68072","24.58054","1.10844","251.23699","0.02427","1.00010","251.23699","0.02427","1.00010"
"34349","Blade of Life's Inevitability","4","Epic","154","150","Ranged-Thrown","Thrown","21625","Weapon    | Thrown        | Ranged-Thrown     ","2","Weapon","16","Thrown","25","Ranged-Thrown","70","70","145472","36368","0.375","Dungeon","Creature","36","16","0.90","14.40000","7","19","1.00","19.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","33.40000","224","337","2000","140.25000","0","0.00000","0","0","3114","0.80000","174.45000","1.00","1.00","0.99","1.00","176.21212","226.68072","-50.46860","0.77736","251.23699","-75.02487","0.70138","251.23699","-75.02487","0.70138"
"35108","Brutal Gladiator's War Edge","4","Epic","154","150","Ranged-Thrown","Thrown","21625","Weapon    | Thrown        | Ranged-Thrown     ","2","Weapon","16","Thrown","25","Ranged-Thrown","70","70","0","0","1","World","Vendor","7","27","1.00","27.00000","32","18","0.90","16.20000","35","12","0.70","8.40000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","51.60000","213","320","1900","140.26316","0","0.00000","0","0","0","0.00000","191.86316","1.00","1.00","0.99","1.00","193.80117","226.68072","-32.87955","0.85495","251.23699","-57.43582","0.77139","251.23699","-57.43582","0.77139"
"34348","Wand of Cleansing Light","4","Epic","154","150","Ranged-Wand","Wand","21926","Weapon    | Wand          | Ranged-Weapon     ","2","Weapon","19","Wand","26","Ranged-Weapon","70","70","562260","112452","0.375","Dungeon","Creature","36","8","0.90","7.20000","5","8","0.90","7.20000","6","18","0.80","14.40000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","28.80000","208","387","1500","198.33333","0","0.00000","0","0","3097","0.80000","227.93333","1.00","1.00","1.12","1.00","203.51190","226.68072","-23.16882","0.89779","251.23699","-47.72509","0.81004","251.23699","-47.72509","0.81004"
"34347","Wand of the Demonsoul","4","Epic","154","150","Ranged-Wand","Wand","21926","Weapon    | Wand          | Ranged-Weapon     ","2","Weapon","19","Wand","26","Ranged-Weapon","70","70","602483","120496","0.375","Dungeon","Creature","36","18","0.90","16.20000","7","9","1.00","9.00000","5","10","0.90","9.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","0","0","0.00","0.00000","34.20000","208","387","1500","198.33333","0","0.00000","0","0","3153","0.90000","233.43333","1.00","1.00","1.12","1.00","208.42262","226.68072","-18.25810","0.91945","251.23699","-42.81437","0.82959","251.23699","-42.81437","0.82959"
